EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
Z2x62-3,2020,Pollen,2,,-1,FALSE,62,,3,,R136B11,,160,163,323,49.53560372,3,0.92,0.981,0.971,0.976,162,170,5,332,48.79518072,-2,2,-7,7,-9,9,0.740422992,0.740422992,1.015174101,-0.01242236,-0.042042042,-0.027480916
Z2x62-4,2020,Pollen,2,,-1,FALSE,62,,4,,R136B11,,186,160,346,53.75722543,2,0.575,0.989,0.987,0.988,187,168,0,355,52.67605634,-1,1,-8,8,-9,9,1.081169095,1.081169095,1.020524868,-0.00536193,-0.048780488,-0.025677603
Z2x63-1,2020,Pollen,2,,-1,FALSE,63,,1,,R187H03,,149,141,290,51.37931034,0,0,0.991,0.987,0.989,149,144,0,293,50.85324232,0,0,-3,3,-3,3,0.526068024,0.526068024,1.010344828,0,-0.021052632,-0.010291595
Z2x63-2,2020,Pollen,2,,-1,FALSE,63,,2,,R187H03,,195,174,369,52.84552846,1,0.27,0.987,0.989,0.988,195,178,0,373,52.27882038,0,0,-4,4,-4,4,0.56670808,0.56670808,1.010840108,0,-0.022727273,-0.010781671
Z2x63-3,2020,Pollen,2,,-1,FALSE,63,,3,,R187H03,,237,232,469,50.53304904,2,0.425,0.975,0.984,0.98,240,243,4,483,49.68944099,-3,3,-11,11,-14,14,0.843608047,0.843608047,1.016977612,-0.012578616,-0.046315789,-0.029411765
Z2x64-1,2020,Pollen,2,,-1,FALSE,64,,1,,R187H03,,137,121,258,53.10077519,2,0.769,0.979,0.966,0.973,127,111,0,238,53.36134454,10,10,10,10,20,20,-0.260569344,0.260569344,0.995116889,0.075757576,0.086206897,0.080645161
Z2x64-5,2020,Pollen,2,,-1,FALSE,64,,5,,R187H03,,134,122,256,52.34375,0,0,0.989,0.993,0.991,132,129,0,261,50.57471264,2,2,-7,7,-5,5,1.769037356,1.769037356,1.034978693,0.015037594,-0.055776892,-0.01934236
Z2x65-1,2020,Pollen,2,,-1,FALSE,65,,1,,R116E09,,164,221,385,42.5974026,4,1.028,0.982,0.98,0.981,167,227,0,394,42.3857868,-3,3,-6,6,-9,9,0.211615795,0.211615795,1.004992612,-0.018126888,-0.026785714,-0.023106547
Z2x65-2,2020,Pollen,2,,-1,FALSE,65,,2,,R116E09,,128,118,246,52.03252033,2,0.806,0.969,0.968,0.968,120,122,0,242,49.58677686,8,8,-4,4,4,4,2.445743466,2.445743466,1.049322493,0.064516129,-0.033333333,0.016393443
Z2x65-3,2020,Pollen,2,,-1,FALSE,65,,3,,R116E09,,127,90,217,58.52534562,0,0,0.952,0.978,0.963,112,86,0,198,56.56565657,15,15,4,4,19,19,1.959689056,1.959689056,1.034644503,0.125523013,0.045454545,0.091566265
Z2x65-5,2020,Pollen,2,,-1,FALSE,65,,5,,R116E09,,162,203,365,44.38356164,14,3.694,0.935,0.928,0.931,157,235,0,392,40.05102041,5,5,-32,32,-27,27,4.332541236,4.332541236,1.108175552,0.031347962,-0.146118721,-0.071334214
Z2x66-1_m1,2020,Pollen,2,,-1,FALSE,66,,1,m1,R139D08,,211,195,406,51.97044335,0,0,0.993,0.994,0.993,214,198,0,412,51.94174757,-3,3,-3,3,-6,6,0.028695777,0.028695777,1.000552461,-0.014117647,-0.015267176,-0.014669927
Z2x66-1_m2,2020,Pollen,2,,-1,FALSE,66,,1,m2,R139D08,,157,171,328,47.86585366,1,0.304,0.991,0.993,0.992,157,172,0,329,47.72036474,0,0,-1,1,-1,1,0.145488917,0.145488917,1.00304878,0,-0.005830904,-0.00304414
Z2x66-3,2020,Pollen,2,,-1,FALSE,66,,3,,R139D08,,156,141,297,52.52525253,0,0,0.992,0.992,0.992,159,144,0,303,52.47524752,-3,3,-3,3,-6,6,0.050005001,0.050005001,1.000952925,-0.019047619,-0.021052632,-0.02
Z2x66-4,2020,Pollen,2,,-1,FALSE,66,,4,,R139D08,,55,47,102,53.92156863,9,8.108,0.848,0.898,0.872,46,47,0,93,49.46236559,9,9,0,0,9,9,4.459203036,4.459203036,1.090153453,0.178217822,0,0.092307692
Z2x67-2,2020,Pollen,2,,-1,FALSE,67,,2,,R134A03,,182,186,368,49.45652174,3,0.809,0.984,0.975,0.979,178,198,0,376,47.34042553,4,4,-12,12,-8,8,2.116096207,2.116096207,1.04469956,0.022222222,-0.0625,-0.021505376
Z2x67-3,2020,Pollen,2,,-1,FALSE,67,,3,,R134A03,,155,136,291,53.26460481,2,0.683,0.984,0.985,0.985,152,137,0,289,52.59515571,3,3,-1,1,2,2,0.669449102,0.669449102,1.012728341,0.019543974,-0.007326007,0.006896552
Z2x67-4,2020,Pollen,2,,-1,FALSE,67,,4,,R134A03,,138,127,265,52.0754717,5,1.852,0.967,0.964,0.965,130,128,0,258,50.3875969,8,8,-1,1,7,7,1.687874799,1.687874799,1.033497823,0.059701493,-0.007843137,0.026768642
Z2x68-1,2020,Pollen,2,,-1,FALSE,68,,1,,R129B01,,198,219,417,47.48201439,8,1.882,0.962,0.951,0.956,197,235,0,432,45.60185185,1,1,-16,16,-15,15,1.880162537,1.880162537,1.04122996,0.005063291,-0.070484581,-0.035335689
Z2x68-2,2020,Pollen,2,,-1,FALSE,68,,2,,R129B01,,141,220,361,39.05817175,1,0.276,0.989,0.989,0.989,143,224,0,367,38.96457766,-2,2,-4,4,-6,6,0.093594088,0.093594088,1.00240203,-0.014084507,-0.018018018,-0.016483516
Z2x69-1,2020,Pollen,2,,-1,FALSE,69,,1,,R129B01,,152,151,303,50.1650165,4,1.303,0.964,0.97,0.967,147,158,19,305,48.19672131,5,5,-7,7,-2,2,1.96829519,1.96829519,1.040838778,0.033444816,-0.045307443,-0.006578947
Z2x69-2,2020,Pollen,2,,-1,FALSE,69,,2,,R129B01,,127,168,295,43.05084746,14,4.531,0.928,0.934,0.932,124,186,0,310,40,3,3,-18,18,-15,15,3.050847458,3.050847458,1.076271186,0.023904382,-0.101694915,-0.049586777
Z2x70-1,2020,Pollen,2,,-1,FALSE,70,,1,,R32H08,,172,174,346,49.71098266,4,1.143,0.981,0.975,0.978,171,178,2,349,48.99713467,1,1,-4,4,-3,3,0.713847988,0.713847988,1.014569178,0.005830904,-0.022727273,-0.008633094
Z2x70-2,2020,Pollen,2,,-1,FALSE,70,,2,,R32H08,,105,117,222,47.2972973,1,0.448,0.949,0.956,0.953,91,108,7,199,45.72864322,14,14,9,9,23,23,1.568654081,1.568654081,1.034303534,0.142857143,0.08,0.109263658
Z2x70-4,2020,Pollen,2,,-1,FALSE,70,,4,,R32H08,,246,225,471,52.22929936,0,0,0.985,0.982,0.983,247,236,7,483,51.13871636,-1,1,-11,11,-12,12,1.090583007,1.090583007,1.021325975,-0.004056795,-0.047722343,-0.025157233
Z2x71-1,2020,Pollen,2,,-1,FALSE,71,,1,,R46A02,,210,58,268,78.35820896,0,0,0.99,0.992,0.99,201,54,0,255,78.82352941,9,9,4,4,13,13,-0.465320457,0.465320457,0.994096681,0.04379562,0.071428571,0.049713193
Z2x72-1_m1,2020,Pollen,2,,-1,FALSE,72,,1,m1,R100H04,,141,138,279,50.53763441,3,1.064,0.984,0.982,0.983,138,144,0,282,48.93617021,3,3,-6,6,-3,3,1.601464196,1.601464196,1.032725573,0.021505376,-0.042553191,-0.010695187
Z2x72-1_m2,2020,Pollen,2,,-1,FALSE,72,,1,m2,R100H04,,145,143,288,50.34722222,0,0,0.996,0.992,0.994,143,142,0,285,50.1754386,2,2,1,1,3,3,0.171783626,0.171783626,1.00342366,0.013888889,0.007017544,0.010471204
Z2x72-1_m3,2020,Pollen,2,,-1,FALSE,72,,1,m3,R100H04,,148,129,277,53.42960289,0,0,0.994,0.991,0.993,144,127,0,271,53.13653137,4,4,2,2,6,6,0.293071523,0.293071523,1.005515443,0.02739726,0.015625,0.02189781
Z2x72-1_m4,2020,Pollen,2,,-1,FALSE,72,,1,m4,R100H04,,159,186,345,46.08695652,1,0.289,0.99,0.984,0.987,157,188,0,345,45.50724638,2,2,-2,2,0,0,0.579710145,0.579710145,1.012738854,0.012658228,-0.010695187,0
Z2x73-1_m1,2020,Pollen,2,,-1,FALSE,73,,1,m1,R143F02,,152,165,317,47.94952681,2,0.627,0.982,0.984,0.983,149,163,0,312,47.75641026,3,3,2,2,5,5,0.193116557,0.193116557,1.004043783,0.019933555,0.012195122,0.015898251
Z2x73-1_m2,2020,Pollen,2,,-1,FALSE,73,,1,m2,R143F02,,231,269,500,46.2,1,0.2,0.986,0.989,0.988,244,284,0,528,46.21212121,-13,13,-15,15,-28,28,-0.012121212,0.012121212,0.999737705,-0.054736842,-0.054249548,-0.054474708
Z2x73-2,2020,Pollen,2,,-1,FALSE,73,,2,,R143F02,,158,141,299,52.84280936,0,0,0.995,0.988,0.992,156,140,0,296,52.7027027,2,2,1,1,3,3,0.140106662,0.140106662,1.002658434,0.012738854,0.007117438,0.010084034
Z2x74-4_NEW,2020,Pollen,2,,-1,FALSE,74,N,4,,R143F02,,220,258,478,46.0251046,0,0,0.993,0.992,0.992,268,282,0,550,48.72727273,-48,48,-24,24,-72,72,-2.702168125,2.702168125,0.944545057,-0.196721311,-0.088888889,-0.140077821
Z2x75-1,2020,Pollen,2,,-1,FALSE,75,,1,,R160G03,,131,112,243,53.90946502,0,0,0.967,0.978,0.972,120,109,0,229,52.40174672,11,11,3,3,14,14,1.507718296,1.507718296,1.028772291,0.087649402,0.027149321,0.059322034
Z2x75-4,2020,Pollen,2,,-1,FALSE,75,,4,,R160G03,,148,124,272,54.41176471,0,0,0.991,0.992,0.991,146,122,0,268,54.47761194,2,2,2,2,4,4,-0.065847234,0.065847234,0.998791297,0.013605442,0.016260163,0.014814815
Z2x76-1,2020,Pollen,2,,-1,FALSE,76,,1,,R101B12,,130,142,272,47.79411765,0,0,0.988,0.989,0.989,126,137,0,263,47.90874525,4,4,5,5,9,9,-0.1146276,0.1146276,0.997607376,0.03125,0.035842294,0.03364486
Z2x76-2_NEW,2020,Pollen,2,,-1,FALSE,76,N,2,,R101B12,,243,259,502,48.4063745,5,0.986,0.968,0.967,0.968,257,288,0,545,47.1559633,-14,14,-29,29,-43,43,1.250411199,1.250411199,1.026516502,-0.056,-0.106032907,-0.082139446
Z2x76-4,2020,Pollen,2,,-1,FALSE,76,,4,,R101B12,,186,204,390,47.69230769,4,1.015,0.982,0.978,0.98,,,,,,,,,,,,,,,,,
Z2x76-5,2020,Pollen,2,,-1,FALSE,76,,5,,R101B12,,204,220,424,48.11320755,0,0,0.992,0.989,0.99,207,226,0,433,47.80600462,-3,3,-6,6,-9,9,0.307202928,0.307202928,1.006426032,-0.01459854,-0.02690583,-0.021003501
Z2x77-1,2020,Pollen,2,,-1,FALSE,77,,1,,R98F09,,202,252,454,44.49339207,0,0,0.99,0.982,0.986,204,252,0,456,44.73684211,-2,2,0,0,-2,2,-0.243450035,0.243450035,0.994558176,-0.009852217,0,-0.004395604
Z2x77-2,2020,Pollen,2,,-1,FALSE,77,,2,,R98F09,,136,202,338,40.23668639,2,0.588,0.982,0.978,0.979,134,209,0,343,39.06705539,2,2,-7,7,-5,5,1.169630997,1.169630997,1.029939062,0.014814815,-0.03406326,-0.014684288
Z2x77-3,2020,Pollen,2,,-1,FALSE,77,,3,,R98F09,,158,230,388,40.72164948,0,0,0.995,0.991,0.993,159,234,0,393,40.45801527,-1,1,-4,4,-5,5,0.263634217,0.263634217,1.006516242,-0.006309148,-0.017241379,-0.012804097
Z2x78-5,2020,Pollen,2,,-1,FALSE,78,,5,,R98F09,,182,200,382,47.64397906,7,1.799,0.968,0.968,0.968,183,211,0,394,46.44670051,-1,1,-11,11,-12,12,1.19727855,1.19727855,1.025777473,-0.005479452,-0.053527981,-0.030927835
Z2x78-6,2020,Pollen,2,,-1,FALSE,78,,6,,R98F09,,156,191,347,44.95677233,1,0.287,0.99,0.992,0.991,158,196,0,354,44.63276836,-2,2,-5,5,-7,7,0.324003973,0.324003973,1.00725933,-0.012738854,-0.025839793,-0.019971469
Z2x79-1,2020,Pollen,2,,-1,FALSE,79,,1,,R137D07,,209,177,386,54.14507772,0,0,0.995,0.99,0.993,210,185,0,395,53.16455696,-1,1,-8,8,-9,9,0.980520758,0.980520758,1.018443129,-0.00477327,-0.044198895,-0.023047375
Z2x79-2,2020,Pollen,2,,-1,FALSE,79,,2,,R137D07,,86,154,240,35.83333333,41,14.591,0.756,0.847,0.811,,,,,,,,,,,,,,,,,
Z2x79-4,2020,Pollen,2,,-1,FALSE,79,,4,,R137D07,,219,236,455,48.13186813,0,0,0.979,0.981,0.98,233,246,0,479,48.64300626,-14,14,-10,10,-24,24,-0.511138131,0.511138131,0.989492053,-0.061946903,-0.041493776,-0.051391863
Z2x79-5,2020,Pollen,2,,-1,FALSE,79,,5,,R137D07,,119,131,250,47.6,0,0,0.992,0.982,0.986,116,126,0,242,47.9338843,3,3,5,5,8,8,-0.333884298,0.333884298,0.993034483,0.025531915,0.038910506,0.032520325
Z2x80-2,2020,Pollen,2,,-1,FALSE,80,,2,,R84A12,,72,146,218,33.02752294,30,12.097,0.809,0.884,0.857,51,193,0,244,20.90163934,21,21,-47,47,-26,26,12.12588359,12.12588359,1.580140313,0.341463415,-0.277286136,-0.112554113
Z2x80-3,2020,Pollen,2,,-1,FALSE,80,,3,,R84A12,,50,194,244,20.49180328,6,2.4,0.9,0.972,0.956,44,201,0,245,17.95918367,6,6,-7,7,-1,1,2.532619605,2.532619605,1.141020864,0.127659574,-0.035443038,-0.00408998
Z2x80-4,2020,Pollen,2,,-1,FALSE,80,,4,,R84A12,,81,196,277,29.24187726,0,0,0.979,0.985,0.983,78,198,0,276,28.26086957,3,3,-2,2,1,1,0.981007691,0.981007691,1.03471258,0.037735849,-0.010152284,0.003616637
Z2x80-8,2020,Pollen,2,,-1,FALSE,80,,8,,R84A12,,79,199,278,28.41726619,11,3.806,0.909,0.956,0.942,73,219,0,292,25,6,6,-20,20,-14,14,3.417266187,3.417266187,1.136690647,0.078947368,-0.09569378,-0.049122807
Z2x81-2_m1,2020,Pollen,2,,-1,FALSE,81,,2,m1,R96C12,,171,250,421,40.6175772,4,0.941,0.979,0.962,0.969,173,262,0,435,39.77011494,-2,2,-12,12,-14,14,0.847462255,0.847462255,1.021309022,-0.011627907,-0.046875,-0.03271028
Z2x81-2_m2,2020,Pollen,2,,-1,FALSE,81,,2,m2,R96C12,,146,135,281,51.95729537,2,0.707,0.925,0.956,0.94,130,130,0,260,50,16,16,5,5,21,21,1.957295374,1.957295374,1.039145907,0.115942029,0.037735849,0.077634011
Z2x81-6_m1,2020,Pollen,2,,-1,FALSE,81,,6,m1,R96C12,,232,191,423,54.8463357,6,1.399,0.977,0.957,0.968,237,201,0,438,54.10958904,-5,5,-10,10,-15,15,0.736746656,0.736746656,1.013615824,-0.021321962,-0.051020408,-0.034843206
Z2x81-6_m2,2020,Pollen,2,,-1,FALSE,81,,6,m2,R96C12,,116,142,258,44.96124031,7,2.642,0.952,0.956,0.954,109,145,0,254,42.91338583,7,7,-3,3,4,4,2.047854483,2.047854483,1.047720646,0.062222222,-0.020905923,0.015625
Z2x81-6_m3,2020,Pollen,2,,-1,FALSE,81,,6,m3,R96C12,,196,160,356,55.05617978,5,1.385,0.979,0.947,0.965,194,172,0,366,53.00546448,2,2,-12,12,-10,10,2.050715294,2.050715294,1.038688752,0.01025641,-0.072289157,-0.027700831
Z2x82-1_NEW,2020,Pollen,2,,-1,FALSE,82,N,1,,R82C05,,30,419,449,6.681514477,19,4.06,0.74,0.948,0.927,31,478,0,509,6.090373281,-1,1,-59,59,-60,60,0.591141196,0.591141196,1.097061571,-0.032786885,-0.13154961,-0.12526096
Z2x82-2,2020,Pollen,2,,-1,FALSE,82,,2,,R82C05,,148,151,299,49.49832776,142,32.2,0.676,0.693,0.684,19,432,0,451,4.21286031,129,129,-281,281,-152,152,45.28546745,45.28546745,11.7493399,1.54491018,-0.963979417,-0.405333333
Z2x82-5,2020,Pollen,2,,-1,FALSE,82,,5,,R82C05,,113,247,360,31.38888889,138,27.711,0.617,0.756,0.701,13,498,0,511,2.544031311,100,100,-251,251,-151,151,28.84485758,28.84485758,12.33824786,1.587301587,-0.673825503,-0.346727899
Z2x82-6,2020,Pollen,2,,-1,FALSE,82,,6,,R82C05,,70,387,457,15.31728665,48,9.505,0.744,0.879,0.85,51,478,0,529,9.640831758,19,19,-91,91,-72,72,5.676454894,5.676454894,1.588793066,0.314049587,-0.210404624,-0.146044625
Z2x83-4,2020,Pollen,2,,-1,FALSE,83,,4,,R71A11,,39,301,340,11.47058824,4,1.163,0.909,0.96,0.954,33,320,0,353,9.348441926,6,6,-19,19,-13,13,2.122146309,2.122146309,1.227005348,0.166666667,-0.061191626,-0.037518038
Z2x83-5,2020,Pollen,2,,-1,FALSE,83,,5,,R71A11,,29,265,294,9.863945578,29,8.978,0.701,0.916,0.881,10,323,2,333,3.003003003,19,19,-58,58,-39,39,6.860942575,6.860942575,3.284693878,0.974358974,-0.197278912,-0.124401914
Z2x83-6,2020,Pollen,2,,-1,FALSE,83,,6,,R71A11,,14,224,238,5.882352941,24,9.16,0.576,0.916,0.871,7,261,0,268,2.611940299,7,7,-37,37,-30,30,3.270412643,3.270412643,2.25210084,0.666666667,-0.15257732,-0.118577075
Z2x84-1,2020,Pollen,2,,-1,FALSE,84,,1,,R89B08,,123,143,266,46.2406015,1,0.375,0.981,0.988,0.985,,,,,,,,,,,,,,,,,
Z2x84-4,2020,Pollen,2,,-1,FALSE,84,,4,,R89B08,,188,215,403,46.65012407,0,0,0.991,0.993,0.992,190,220,0,410,46.34146341,-2,2,-5,5,-7,7,0.308660655,0.308660655,1.006660572,-0.010582011,-0.022988506,-0.017220172
Z2x84-6,2020,Pollen,2,,-1,FALSE,84,,6,,R89B08,,136,189,325,41.84615385,1,0.307,0.986,0.989,0.988,132,189,0,321,41.12149533,4,4,0,0,4,4,0.724658519,0.724658519,1.017622378,0.029850746,0,0.012383901
Z2x84-7,2020,Pollen,2,,-1,FALSE,84,,7,,R89B08,,142,184,326,43.55828221,2,0.61,0.984,0.987,0.986,152,181,0,333,45.64564565,-10,10,3,3,-7,7,-2.087363437,2.087363437,0.954270262,-0.068027211,0.016438356,-0.02124431
Z2x86A-1,2020,Pollen,2,,-1,FALSE,86,A,1,,R174H06,,238,261,499,47.69539078,0,0,0.994,0.989,0.991,246,271,0,517,47.58220503,-8,8,-10,10,-18,18,0.113185753,0.113185753,1.002378741,-0.033057851,-0.037593985,-0.035433071
Z2x86A-2,2020,Pollen,2,,-1,FALSE,86,A,2,,R174H06,,160,211,371,43.12668464,4,1.067,0.977,0.978,0.978,154,229,0,383,40.20887728,6,6,-18,18,-12,12,2.917807352,2.917807352,1.072566248,0.038216561,-0.081818182,-0.031830239
Z2x86A-4,2020,Pollen,2,,-1,FALSE,86,A,4,,R174H06,,158,163,321,49.2211838,0,0,0.989,0.986,0.988,157,164,0,321,48.90965732,1,1,-1,1,0,0,0.31152648,0.31152648,1.006369427,0.006349206,-0.006116208,0
Z2x86A-5,2020,Pollen,2,,-1,FALSE,86,A,5,,R174H06,,235,253,488,48.1557377,4,0.813,0.984,0.976,0.98,248,264,0,512,48.4375,-13,13,-11,11,-24,24,-0.281762295,0.281762295,0.994182972,-0.053830228,-0.042553191,-0.048
Z2x86B-1,2020,Pollen,2,,-1,FALSE,86,B,1,,R174H06,,171,181,352,48.57954545,21,5.63,0.918,0.926,0.922,156,214,0,370,42.16216216,15,15,-33,33,-18,18,6.417383292,6.417383292,1.152207168,0.091743119,-0.167088608,-0.049861496
Z2x86B-2_NEW,2020,Pollen,2,,-1,FALSE,86,B,2,,R174H06,,253,232,485,52.16494845,18,3.579,0.934,0.917,0.926,,,,,,,,,,,,,,,,,
Z2x86B-5,2020,Pollen,2,,-1,FALSE,86,B,5,,R174H06,,136,164,300,45.33333333,0,0,0.989,0.982,0.985,134,162,0,296,45.27027027,2,2,2,2,4,4,0.063063063,0.063063063,1.001393035,0.014814815,0.012269939,0.013422819
Z2x86B-6,2020,Pollen,2,,-1,FALSE,86,B,6,,R174H06,,226,252,478,47.28033473,1,0.209,0.99,0.981,0.986,227,262,0,489,46.42126789,-1,1,-10,10,-11,11,0.859066834,0.859066834,1.018505889,-0.004415011,-0.038910506,-0.022750776
Z2x86B-7,2020,Pollen,2,,-1,FALSE,86,B,7,,R174H06,,206,186,392,52.55102041,2,0.508,0.987,0.983,0.985,207,194,0,401,51.62094763,-1,1,-8,8,-9,9,0.930072777,0.930072777,1.018017352,-0.004842615,-0.042105263,-0.022698613
Z2x87-3,2020,Pollen,2,,-1,FALSE,87,,3,,R53A01,,187,219,406,46.0591133,0,0,0.99,0.989,0.989,189,223,0,412,45.87378641,-2,2,-4,4,-6,6,0.185326893,0.185326893,1.00403993,-0.010638298,-0.018099548,-0.014669927
Z2x87-6,2020,Pollen,2,,-1,FALSE,87,,6,,R53A01,,191,167,358,53.35195531,2,0.556,0.988,0.985,0.986,187,169,0,356,52.52808989,4,4,-2,2,2,2,0.82386542,0.82386542,1.015684283,0.021164021,-0.011904762,0.005602241
Z2x87-8,2020,Pollen,2,,-1,FALSE,87,,8,,R53A01,,171,161,332,51.5060241,0,0,0.991,0.99,0.991,176,159,0,335,52.53731343,-5,5,2,2,-3,3,-1.031289336,1.031289336,0.980370345,-0.028818444,0.0125,-0.008995502
Z2x88-1,2020,Pollen,2,,-1,FALSE,88,,1,,R102H01,,128,228,356,35.95505618,1,0.28,0.987,0.989,0.989,140,231,0,371,37.73584906,-12,12,-3,3,-15,15,-1.780792877,1.780792877,0.952808989,-0.089552239,-0.013071895,-0.041265475
Z2x88-3,2020,Pollen,2,,-1,FALSE,88,,3,,R102H01,,188,177,365,51.50684932,0,0,0.994,0.994,0.994,201,180,0,381,52.75590551,-13,13,-3,3,-16,16,-1.249056197,1.249056197,0.97632386,-0.066838046,-0.016806723,-0.042895442
Z2x88-4,2020,Pollen,2,,-1,FALSE,88,,4,,R102H01,,191,363,554,34.4765343,11,1.947,0.959,0.955,0.956,190,398,0,588,32.31292517,1,1,-35,35,-34,34,2.163609126,2.163609126,1.066958009,0.005249344,-0.091984231,-0.059544658
Z2x88-6,2020,Pollen,2,,-1,FALSE,88,,6,,R102H01,,187,271,458,40.82969432,7,1.505,0.972,0.97,0.971,196,283,0,479,40.91858038,-9,9,-12,12,-21,21,-0.088886053,0.088886053,0.997827734,-0.046997389,-0.0433213,-0.044823906
Z30-5x1,2020,Ear,30,,5,R150G12,1,,-1,,FALSE,,151,145,296,51.01351351,0,0,0.995,0.986,0.99,151,142,0,293,51.53583618,0,0,3,3,3,3,-0.522322664,0.522322664,0.989864865,0,0.020905923,0.010186757
Z31-1x@,2020,Other,31,,1,FALSE,-1,,-1,,FALSE,,329,102,431,76.33410673,1,0.231,0.99,0.987,0.989,334,103,0,437,76.43020595,-5,5,-1,1,-6,6,-0.096099221,0.096099221,0.998742654,-0.015082956,-0.009756098,-0.013824885
Z32-1x1,2020,Ear,32,,1,R57G12,1,,-1,,FALSE,,172,182,354,48.58757062,0,0,0.991,0.995,0.993,170,180,0,350,48.57142857,2,2,2,2,4,4,0.01614205,0.01614205,1.000332336,0.011695906,0.011049724,0.011363636
Z32-2x1,2020,Ear,32,,2,R57G12,1,,-1,,FALSE,,109,125,234,46.58119658,1,0.426,0.98,0.978,0.979,103,117,0,220,46.81818182,6,6,8,8,14,14,-0.236985237,0.236985237,0.994938179,0.056603774,0.066115702,0.061674009
Z32-3x@,2020,Other,32,,3,FALSE,-1,,-1,,FALSE,,317,114,431,73.54988399,0,0,0.993,0.996,0.994,321,115,0,436,73.62385321,-4,4,-1,1,-5,5,-0.07396922,0.07396922,0.998995309,-0.012539185,-0.008733624,-0.011534025
Z33-1x1,2020,Ear,33,,1,R06B03,1,,-1,,FALSE,,220,183,403,54.59057072,0,0,0.994,0.991,0.993,219,182,0,401,54.61346633,1,1,1,1,2,2,-0.022895615,0.022895615,0.99958077,0.004555809,0.005479452,0.004975124
Z33-2x1,2020,Ear,33,,2,R06B03,1,,-1,,FALSE,,186,203,389,47.81491003,0,0,0.994,0.987,0.99,189,212,0,401,47.13216958,-3,3,-9,9,-12,12,0.68274045,0.68274045,1.014485657,-0.016,-0.043373494,-0.030379747
Z33-5x@,2020,Other,33,,5,FALSE,-1,,-1,,FALSE,,362,25,387,93.54005168,1,0.258,0.991,0.962,0.989,372,23,0,395,94.17721519,-10,10,2,2,-8,8,-0.63716351,0.63716351,0.99323442,-0.027247956,0.083333333,-0.020460358
Z38-1x1,2020,Ear,38,,1,R124C05,1,,-1,,FALSE,,140,142,282,49.64539007,0,0,0.996,0.996,0.996,140,141,0,281,49.82206406,0,0,1,1,1,1,-0.176673986,0.176673986,0.996453901,0,0.007067138,0.003552398
Z39-5x1,2020,Ear,39,,5,R80B03,1,,-1,,FALSE,,138,164,302,45.69536424,0,0,0.996,0.984,0.99,138,155,0,293,47.09897611,0,0,9,9,9,9,-1.403611871,1.403611871,0.970198675,0,0.056426332,0.030252101
Z39-7x1,2020,Ear,39,,7,R80B03,1,,-1,,FALSE,,143,151,294,48.63945578,0,0,0.992,0.99,0.991,142,151,0,293,48.46416382,1,1,0,0,1,1,0.17529196,0.17529196,1.00361694,0.007017544,0,0.003407155
Z39-8x@,2020,Other,39,,8,FALSE,-1,,-1,,FALSE,,376,131,507,74.1617357,2,0.393,0.989,0.978,0.986,387,141,0,528,73.29545455,-11,11,-10,10,-21,21,0.866281155,0.866281155,1.01181903,-0.028833552,-0.073529412,-0.04057971
Z40-2x1,2020,Ear,40,,2,R161H06,1,,-1,,FALSE,,197,216,413,47.69975787,0,0,0.993,0.985,0.989,201,221,0,422,47.63033175,-4,4,-5,5,-9,9,0.069426116,0.069426116,1.001457603,-0.020100503,-0.022883295,-0.021556886
Z40-4x1,2020,Ear,40,,4,R161H06,1,,-1,,FALSE,,220,214,434,50.69124424,0,0,0.99,0.991,0.99,220,218,0,438,50.2283105,0,0,-4,4,-4,4,0.462933737,0.462933737,1.00921659,0,-0.018518519,-0.009174312
Z41-2x1,2020,Ear,41,,2,R77H05,1,,-1,,FALSE,,202,188,390,51.79487179,1,0.256,0.99,0.991,0.991,205,188,0,393,52.16284987,-3,3,0,0,-3,3,-0.367978078,0.367978078,0.992945591,-0.014742015,0,-0.007662835
Z41-3x1,2020,Ear,41,,3,R77H05,1,,-1,,FALSE,,139,119,258,53.87596899,0,0,0.99,0.99,0.99,137,122,0,259,52.8957529,2,2,-3,3,-1,1,0.980216096,0.980216096,1.018531093,0.014492754,-0.024896266,-0.003868472
Z42-2x1,2020,Ear,42,,2,R126H08,1,,-1,,FALSE,,190,168,358,53.0726257,0,0,0.993,0.995,0.994,193,170,0,363,53.16804408,-3,3,-2,2,-5,5,-0.095418379,0.095418379,0.998205343,-0.015665796,-0.01183432,-0.013869626
Z46-3x@,2020,Other,46,,3,FALSE,-1,,-1,,FALSE,,281,115,396,70.95959596,0,0,0.986,0.985,0.985,281,115,0,396,70.95959596,0,0,0,0,0,0,0,0,1,0,0,0
