EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
Y23-3x1,2019,Ear,23,,3,R04A02,1,,-1,,FALSE,,238,218,456,52.19298246,3,0.654,0.978,0.966,0.972,,,,,,,,,,,,,,,,,
Y230-1x1,2019,Ear,230,,1,R75H02,1,,-1,,FALSE,TRUE,183,178,361,50.69252078,2,0.551,0.987,0.969,0.978,185,188,0,373,49.59785523,-2,2,-10,10,-12,12,1.094665548,1.094665548,1.022070824,-0.010869565,-0.054644809,-0.032697548
Y230-2x1,2019,Ear,230,,2,R75H02,1,,-1,,FALSE,,222,188,410,54.14634146,1,0.243,0.99,0.991,0.99,226,198,0,424,53.30188679,-4,4,-10,10,-14,14,0.844454671,0.844454671,1.015842866,-0.017857143,-0.051813472,-0.033573141
Y230-4x1,2019,Ear,230,,4,R75H02,1,,-1,,FALSE,TRUE,264,246,510,51.76470588,1,0.196,0.987,0.975,0.981,266,265,0,531,50.09416196,-2,2,-19,19,-21,21,1.670543924,1.670543924,1.033348076,-0.00754717,-0.074363992,-0.040345821
Y231-1x1,2019,Ear,231,,1,R06C04,1,,-1,,FALSE,TRUE,203,196,399,50.87719298,0,0,0.995,0.987,0.991,206,200,0,406,50.73891626,-3,3,-4,4,-7,7,0.138276726,0.138276726,1.00272526,-0.014669927,-0.02020202,-0.017391304
Y231-2x1,2019,Ear,231,,2,R06C04,1,,-1,,FALSE,TRUE,264,246,510,51.76470588,0,0,0.982,0.975,0.979,,,,,,,,,,,,,,,,,
Y231-4x1,2019,Ear,231,,4,R06C04,1,,-1,,FALSE,TRUE,265,251,516,51.35658915,0,0,0.99,0.981,0.986,270,261,0,531,50.84745763,-5,5,-10,10,-15,15,0.50913152,0.50913152,1.01001292,-0.018691589,-0.0390625,-0.028653295
Y231-5x1,2019,Ear,231,,5,R06C04,1,,-1,,FALSE,TRUE,194,192,386,50.25906736,0,0,0.995,0.99,0.992,194,195,0,389,49.8714653,0,0,-3,3,-3,3,0.387602062,0.387602062,1.007772021,0,-0.015503876,-0.007741935
Y232-1x1,2019,Ear,232,,1,R95D10,1,,-1,,FALSE,,232,250,482,48.13278008,1,0.207,0.986,0.981,0.983,234,260,0,494,47.36842105,-2,2,-10,10,-12,12,0.76435903,0.76435903,1.016136468,-0.008583691,-0.039215686,-0.024590164
Y232-2x1,2019,Ear,232,,2,R95D10,1,,-1,,FALSE,,185,194,379,48.81266491,1,0.263,0.986,0.98,0.983,,,,,,,,,,,,,,,,,
Y232-3x1,2019,Ear,232,,3,R95D10,1,,-1,,FALSE,,228,237,465,49.03225806,0,0,0.985,0.981,0.983,233,239,0,472,49.36440678,-5,5,-2,2,-7,7,-0.332148715,0.332148715,0.993271494,-0.021691974,-0.008403361,-0.014941302
Y232-4x1,2019,Ear,232,,4,R95D10,1,,-1,,FALSE,,234,224,458,51.09170306,0,0,0.983,0.981,0.982,244,234,0,478,51.0460251,-10,10,-10,10,-20,20,0.045677952,0.045677952,1.000894839,-0.041841004,-0.043668122,-0.042735043
Y232-5x1,2019,Ear,232,,5,R95D10,1,,-1,,FALSE,,212,221,433,48.96073903,0,0,0.991,0.986,0.988,214,223,0,437,48.97025172,-2,2,-2,2,-4,4,-0.009512686,0.009512686,0.999805746,-0.009389671,-0.009009009,-0.009195402
Y232-6x1,2019,Ear,232,,6,R95D10,1,,-1,,FALSE,,169,178,347,48.70317003,0,0,0.993,0.987,0.99,174,186,0,360,48.33333333,-5,5,-8,8,-13,13,0.369836695,0.369836695,1.007651794,-0.029154519,-0.043956044,-0.036775106
Y233A-10x1,2019,Other,233,A,10,R83B01 R82C05,1,,-1,,FALSE,,187,176,363,51.51515152,0,0,0.995,0.992,0.993,,,,,,,,,,,,,,,,,
Y233A-12x1,2019,Other,233,A,12,R83B01 R82C05,1,,-1,,FALSE,,247,87,334,73.95209581,0,0,0.991,0.993,0.991,,,,,,,,,,,,,,,,,
Y233A-1x1,2019,Other,233,A,1,R83B01 R82C05,1,,-1,,FALSE,,323,112,435,74.25287356,1,0.229,0.989,0.985,0.988,,,,,,,,,,,,,,,,,
Y233A-2x1,2019,Other,233,A,2,R83B01 R82C05,1,,-1,,FALSE,,255,103,358,71.22905028,2,0.556,0.988,0.984,0.986,,,,,,,,,,,,,,,,,
Y233A-3x1,2019,Other,233,A,3,R83B01 R82C05,1,,-1,,FALSE,,330,122,452,73.00884956,0,0,0.99,0.986,0.989,,,,,,,,,,,,,,,,,
Y233A-5x1,2019,Other,233,A,5,R83B01 R82C05,1,,-1,,FALSE,TRUE,136,153,289,47.05882353,0,0,0.996,0.992,0.994,,,,,,,,,,,,,,,,,
Y233A-6x1,2019,Other,233,A,6,R83B01 R82C05,1,,-1,,FALSE,TRUE,320,95,415,77.10843373,0,0,0.989,0.983,0.988,,,,,,,,,,,,,,,,,
Y233A-8x1,2019,Other,233,A,8,R83B01 R82C05,1,,-1,,FALSE,,142,148,290,48.96551724,0,0,0.989,0.982,0.985,,,,,,,,,,,,,,,,,
Y233B-2x1,2019,Other,233,B,2,R83B01 R82C05,1,,-1,,FALSE,,228,203,431,52.90023202,0,0,0.993,0.989,0.991,,,,,,,,,,,,,,,,,
Y235A-4x1,2019,Other,235,A,4,R71A11 R84A12,1,,-1,,FALSE,,335,101,436,76.83486239,1,0.229,0.985,0.968,0.981,,,,,,,,,,,,,,,,,
Y235A-5x1,2019,Other,235,A,5,R71A11 R84A12,1,,-1,,FALSE,,416,119,535,77.75700935,1,0.187,0.985,0.979,0.984,,,,,,,,,,,,,,,,,
Y235A-6x1,2019,Other,235,A,6,R71A11 R84A12,1,,-1,,FALSE,,297,83,380,78.15789474,1,0.262,0.988,0.961,0.982,,,,,,,,,,,,,,,,,
Y235B-4x1,2019,Other,235,B,4,R71A11 R84A12,1,,-1,,FALSE,,357,108,465,76.77419355,0,0,0.992,0.992,0.992,,,,,,,,,,,,,,,,,
Y235B-5x1,2019,Other,235,B,5,R71A11 R84A12,1,,-1,,FALSE,,261,231,492,53.04878049,0,0,0.988,0.98,0.984,,,,,,,,,,,,,,,,,
Y236A-1x1,2019,Other,236,A,1,R71A11 R82C05,1,,-1,,FALSE,,141,52,193,73.05699482,0,0,0.992,0.989,0.991,,,,,,,,,,,,,,,,,
Y236A-2x1,2019,Other,236,A,2,R71A11 R82C05,1,,-1,,FALSE,,316,109,425,74.35294118,0,0,0.99,0.994,0.991,,,,,,,,,,,,,,,,,
Y236A-3x1,2019,Other,236,A,3,R71A11 R82C05,1,,-1,,FALSE,,267,99,366,72.95081967,0,0,0.993,0.988,0.992,,,,,,,,,,,,,,,,,
Y236A-5x1,2019,Other,236,A,5,R71A11 R82C05,1,,-1,,FALSE,,257,78,335,76.71641791,0,0,0.995,0.994,0.995,,,,,,,,,,,,,,,,,
Y236B-2x1,2019,Other,236,B,2,R71A11 R82C05,1,,-1,,FALSE,,156,144,300,52,1,0.332,0.991,0.992,0.991,,,,,,,,,,,,,,,,,
Y236B-3x1,2019,Other,236,B,3,R71A11 R82C05,1,,-1,,FALSE,,150,124,274,54.74452555,0,0,0.99,0.994,0.992,,,,,,,,,,,,,,,,,
Y236B-4x1,2019,Other,236,B,4,R71A11 R82C05,1,,-1,,FALSE,,182,191,373,48.79356568,3,0.798,0.983,0.972,0.978,,,,,,,,,,,,,,,,,
Y237A-1x1,2019,Other,237,A,1,R84A12 R82C05,1,,-1,,FALSE,,290,101,391,74.16879795,0,0,0.994,0.992,0.994,,,,,,,,,,,,,,,,,
Y237A-2x1,2019,Other,237,A,2,R84A12 R82C05,1,,-1,,FALSE,,269,108,377,71.35278515,1,0.265,0.989,0.985,0.988,,,,,,,,,,,,,,,,,
Y237A-3x1,2019,Other,237,A,3,R84A12 R82C05,1,,-1,,FALSE,,330,116,446,73.99103139,0,0,0.993,0.988,0.991,,,,,,,,,,,,,,,,,
Y237A-4x1,2019,Other,237,A,4,R84A12 R82C05,1,,-1,,FALSE,,308,86,394,78.17258883,0,0,0.994,0.992,0.994,,,,,,,,,,,,,,,,,
Y237A-5x1,2019,Other,237,A,5,R84A12 R82C05,1,,-1,,FALSE,,295,83,378,78.04232804,0,0,0.993,0.99,0.992,,,,,,,,,,,,,,,,,
Y237A-6x1,2019,Other,237,A,6,R84A12 R82C05,1,,-1,,FALSE,,388,107,495,78.38383838,0,0,0.992,0.985,0.99,,,,,,,,,,,,,,,,,
Y237B-1x1,2019,Other,237,B,1,R84A12 R82C05,1,,-1,,FALSE,,176,179,355,49.57746479,0,0,0.996,0.992,0.994,,,,,,,,,,,,,,,,,
Y24-1x1,2019,Ear,24,,1,R102H01,1,,-1,,FALSE,,240,247,487,49.28131417,11,2.209,0.961,0.943,0.952,241,261,0,502,48.00796813,-1,1,-14,14,-15,15,1.273346041,1.273346041,1.02652364,-0.004158004,-0.05511811,-0.03033367
Y24-2x1,2019,Ear,24,,2,R102H01,1,,-1,,FALSE,,240,266,506,47.43083004,0,0,0.989,0.988,0.988,,,,,,,,,,,,,,,,,
Y24-3x1,2019,Ear,24,,3,R102H01,1,,-1,,FALSE,,252,258,510,49.41176471,1,0.196,0.99,0.98,0.985,,,,,,,,,,,,,,,,,
Y24-4x1,2019,Ear,24,,4,R102H01,1,,-1,,FALSE,,162,177,339,47.78761062,1,0.294,0.986,0.979,0.982,,,,,,,,,,,,,,,,,
Y24-5x1,2019,Ear,24,,5,R102H01,1,,-1,,FALSE,,272,243,515,52.81553398,0,0,0.987,0.969,0.978,,,,,,,,,,,,,,,,,
Y25-1x1,2019,Ear,25,,1,R63F09,1,,-1,,FALSE,,223,232,455,49.01098901,0,0,0.996,0.986,0.991,,,,,,,,,,,,,,,,,
Y25-2x1,2019,Ear,25,,2,R63F09,1,,-1,,FALSE,,240,231,471,50.95541401,0,0,0.995,0.988,0.992,,,,,,,,,,,,,,,,,
Y25-3x1,2019,Ear,25,,3,R63F09,1,,-1,,FALSE,,261,244,505,51.68316832,0,0,0.997,0.991,0.994,,,,,,,,,,,,,,,,,
Y25-5x1,2019,Ear,25,,5,R63F09,1,,-1,,FALSE,,286,256,542,52.76752768,0,0,0.99,0.982,0.986,,,,,,,,,,,,,,,,,
Y25-6x1,2019,Ear,25,,6,R63F09,1,,-1,,FALSE,,268,235,503,53.28031809,0,0,0.996,0.991,0.994,,,,,,,,,,,,,,,,,
Y26-1x1,2019,Ear,26,,1,R01G01,1,,-1,,FALSE,TRUE,180,173,353,50.99150142,2,0.563,0.987,0.984,0.986,,,,,,,,,,,,,,,,,
Y26-2x1,2019,Ear,26,,2,R01G01,1,,-1,,FALSE,,248,240,488,50.81967213,0,0,0.994,0.989,0.991,,,,,,,,,,,,,,,,,
Y26-3x1,2019,Ear,26,,3,R01G01,1,,-1,,FALSE,TRUE,164,167,331,49.54682779,3,0.898,0.988,0.981,0.985,,,,,,,,,,,,,,,,,
Y26-4x1,2019,Ear,26,,4,R01G01,1,,-1,,FALSE,TRUE,256,258,514,49.80544747,2,0.388,0.989,0.982,0.986,,,,,,,,,,,,,,,,,
Y26-5x1,2019,Ear,26,,5,R01G01,1,,-1,,FALSE,,210,226,436,48.16513761,0,0,0.995,0.99,0.993,,,,,,,,,,,,,,,,,
Y268-1x@,2019,Other,268,,1,FALSE,-1,,-1,,FALSE,,372,145,517,71.95357834,9,1.711,0.972,0.941,0.963,,,,,,,,,,,,,,,,,
Y268-2x@,2019,Other,268,,2,FALSE,-1,,-1,,FALSE,,313,115,428,73.13084112,6,1.382,0.984,0.966,0.979,,,,,,,,,,,,,,,,,
Y269-2x2,2019,Ear,269,,2,R92A10,2,,-1,,FALSE,,228,181,409,55.74572127,12,2.85,0.952,0.933,0.943,221,209,2,430,51.39534884,7,7,-28,28,-21,21,4.350372434,4.350372434,1.084645256,0.031180401,-0.143589744,-0.050059595
Y269-3x2,2019,Ear,269,,3,R92A10,2,,-1,,FALSE,,317,196,513,61.79337232,22,4.112,0.938,0.9,0.923,,,,,,,,,,,,,,,,,
Y269-4x2,2019,Ear,269,,4,R92A10,2,,-1,,FALSE,,244,232,476,51.2605042,0,0,0.995,0.987,0.991,,,,,,,,,,,,,,,,,
Y27-1x1,2019,Ear,27,,1,R63C12,1,,-1,,FALSE,TRUE,248,251,499,49.6993988,0,0,0.991,0.98,0.985,265,279,0,544,48.71323529,-17,17,-28,28,-45,45,0.986163503,0.986163503,1.020244262,-0.066276803,-0.105660377,-0.086289549
Y27-2x1,2019,Ear,27,,2,R63C12,1,,-1,,FALSE,TRUE,210,209,419,50.11933174,0,0,0.995,0.993,0.994,218,220,0,438,49.7716895,-8,8,-11,11,-19,19,0.347642245,0.347642245,1.006984739,-0.037383178,-0.051282051,-0.044340723
Y27-3x1,2019,Ear,27,,3,R63C12,1,,-1,,FALSE,TRUE,232,265,497,46.68008048,0,0,0.99,0.984,0.987,252,284,0,536,47.01492537,-20,20,-19,19,-39,39,-0.33484489,0.33484489,0.992877902,-0.082644628,-0.069216758,-0.075508228
Y27-4x1,2019,Ear,27,,4,R63C12,1,,-1,,FALSE,TRUE,149,172,321,46.41744548,1,0.311,0.989,0.987,0.988,149,172,0,321,46.41744548,0,0,0,0,0,0,0,0,1,0,0,0
Y27-5x1,2019,Ear,27,,5,R63C12,1,,-1,,FALSE,TRUE,215,243,458,46.94323144,1,0.218,0.991,0.984,0.987,224,257,5,481,46.56964657,-9,9,-14,14,-23,23,0.373584871,0.373584871,1.008022068,-0.041002278,-0.056,-0.048988285
Y270-3x1,2019,Ear,270,,3,R102H01,1,,-1,,FALSE,,234,212,446,52.46636771,4,0.889,0.983,0.969,0.976,,,,,,,,,,,,,,,,,
Y276-3x1,2019,Ear,276,,3,R92A10,1,,-1,,FALSE,,228,225,453,50.33112583,0,0,0.989,0.988,0.989,,,,,,,,,,,,,,,,,
Y277A-1x@,2019,Other,277,A,1,FALSE,-1,,-1,,FALSE,,408,0,408,100,0,0,0.986,nan,0.986,,,,,,,,,,,,,,,,,
Y278A-5x@,2019,Other,278,A,5,FALSE,-1,,-1,,FALSE,,387,2,389,99.48586118,1,0.256,0.989,0.836,0.988,,,,,,,,,,,,,,,,,
Y279-6x@,2019,Other,279,,6,FALSE,-1,,-1,,FALSE,,363,0,363,100,0,0,0.993,nan,0.993,,,,,,,,,,,,,,,,,
Y280-3x@,2019,Other,280,,3,FALSE,-1,,-1,,FALSE,,313,0,313,100,0,0,0.99,nan,0.99,,,,,,,,,,,,,,,,,
Y281A-7x@,2019,Other,281,A,7,FALSE,-1,,-1,,FALSE,,331,1,332,99.69879518,2,0.599,0.984,0.505,0.98,,,,,,,,,,,,,,,,,
Y282A-3x@,2019,Other,282,A,3,FALSE,-1,,-1,,FALSE,,335,0,335,100,0,0,0.993,nan,0.993,,,,,,,,,,,,,,,,,
Y283A-2x@,2019,Other,283,A,2,FALSE,-1,,-1,,FALSE,,318,0,318,100,0,0,0.995,nan,0.995,,,,,,,,,,,,,,,,,
Y283A-4x@,2019,Other,283,A,4,FALSE,-1,,-1,,FALSE,,383,0,383,100,0,0,0.993,nan,0.993,,,,,,,,,,,,,,,,,
Y283B-3x@,2019,Other,283,B,3,FALSE,-1,,-1,,FALSE,,241,97,338,71.30177515,1,0.295,0.988,0.977,0.985,,,,,,,,,,,,,,,,,
Y283B-4x@,2019,Other,283,B,4,FALSE,-1,,-1,,FALSE,,191,66,257,74.31906615,2,0.772,0.985,0.978,0.983,,,,,,,,,,,,,,,,,
Y285A-4x1,2019,Ear,285,A,4,R84A12,1,,-1,,FALSE,,199,211,410,48.53658537,2,0.485,0.988,0.986,0.987,,,,,,,,,,,,,,,,,
Y287A-2x@,2019,Other,287,A,2,FALSE,-1,,-1,,FALSE,,264,122,386,68.39378238,2,0.515,0.985,0.97,0.98,,,,,,,,,,,,,,,,,
Y287A-5x@,2019,Other,287,A,5,FALSE,-1,,-1,,FALSE,,144,80,224,64.28571429,5,2.183,0.973,0.95,0.965,,,,,,,,,,,,,,,,,
Y287A-6x@,2019,Other,287,A,6,FALSE,-1,,-1,,FALSE,,164,65,229,71.61572052,5,2.137,0.969,0.962,0.967,,,,,,,,,,,,,,,,,
Y289A-2x@,2019,Other,289,A,2,FALSE,-1,,-1,,FALSE,,277,102,379,73.08707124,2,0.525,0.988,0.981,0.986,,,,,,,,,,,,,,,,,
Y289A-5x@,2019,Other,289,A,5,FALSE,-1,,-1,,FALSE,,265,113,378,70.10582011,1,0.264,0.99,0.982,0.988,,,,,,,,,,,,,,,,,
Y289A-6x@,2019,Other,289,A,6,FALSE,-1,,-1,,FALSE,,341,6,347,98.27089337,1,0.287,0.988,0.775,0.984,,,,,,,,,,,,,,,,,
Y289A-7x@,2019,Other,289,A,7,FALSE,-1,,-1,,FALSE,,235,115,350,67.14285714,0,0,0.991,0.99,0.991,,,,,,,,,,,,,,,,,
Y289C-7x1,2019,Ear,289,C,7,R82A03,1,,-1,,FALSE,,256,250,506,50.59288538,0,0,0.991,0.986,0.989,,,,,,,,,,,,,,,,,
Y290A-2x@,2019,Other,290,A,2,FALSE,-1,,-1,,FALSE,,188,116,304,61.84210526,1,0.328,0.988,0.986,0.987,,,,,,,,,,,,,,,,,
Y290A-3x@,2019,Other,290,A,3,FALSE,-1,,-1,,FALSE,,179,134,313,57.1884984,0,0,0.984,0.988,0.986,,,,,,,,,,,,,,,,,
Y290A-4x@,2019,Other,290,A,4,FALSE,-1,,-1,,FALSE,,152,149,301,50.49833887,1,0.331,0.989,0.987,0.988,,,,,,,,,,,,,,,,,
Y290A-5x@,2019,Other,290,A,5,FALSE,-1,,-1,,FALSE,,161,146,307,52.44299674,0,0,0.986,0.986,0.986,,,,,,,,,,,,,,,,,
Y291A-2x@,2019,Other,291,A,2,FALSE,-1,,-1,,FALSE,,156,133,289,53.97923875,0,0,0.987,0.971,0.98,,,,,,,,,,,,,,,,,
Y291A-3x@,2019,Other,291,A,3,FALSE,-1,,-1,,FALSE,,107,66,173,61.84971098,13,6.989,0.934,0.892,0.917,,,,,,,,,,,,,,,,,
Y292A-1x1,2019,Ear,292,A,1,R71A11,1,,-1,,FALSE,,282,265,547,51.55393053,4,0.726,0.975,0.969,0.972,,,,,,,,,,,,,,,,,
Y292A-2x2,2019,Ear,292,A,2,R71A11,2,,-1,,FALSE,,248,233,481,51.55925156,1,0.207,0.99,0.985,0.987,,,,,,,,,,,,,,,,,
Y292A-3x2,2019,Ear,292,A,3,R71A11,2,,-1,,FALSE,,202,195,397,50.88161209,4,0.998,0.984,0.98,0.982,,,,,,,,,,,,,,,,,
Y292A-4x120,2019,Other,292,A,4,FALSE,120,,-1,,FALSE,,286,228,514,55.64202335,9,1.721,0.971,0.939,0.957,,,,,,,,,,,,,,,,,
Y292A-6x120,2019,Other,292,A,6,FALSE,120,,-1,,FALSE,,296,252,548,54.01459854,17,3.009,0.947,0.924,0.936,,,,,,,,,,,,,,,,,
Y296-3x@,2019,Other,296,,3,FALSE,-1,,-1,,FALSE,,126,1,127,99.21259843,1,0.781,0.977,0.618,0.972,,,,,,,,,,,,,,,,,
Y296-4x@,2019,Other,296,,4,FALSE,-1,,-1,,FALSE,,8,1,9,88.88888889,0,0,0.827,0.23,0.761,,,,,,,,,,,,,,,,,
Y296-5x@,2019,Other,296,,5,FALSE,-1,,-1,,FALSE,,155,1,156,99.35897436,0,0,0.994,0.417,0.99,,,,,,,,,,,,,,,,,
Y298-1x@,2019,Other,298,,1,FALSE,-1,,-1,,FALSE,,244,0,244,100,1,0.408,0.991,0.368,0.989,,,,,,,,,,,,,,,,,
Y298-2x@,2019,Other,298,,2,FALSE,-1,,-1,,FALSE,,99,9,108,91.66666667,1,0.917,0.982,0.572,0.945,,,,,,,,,,,,,,,,,
Y298-3x@,2019,Other,298,,3,FALSE,-1,,-1,,FALSE,,122,6,128,95.3125,0,0,0.948,0.611,0.933,,,,,,,,,,,,,,,,,
Y298-4x@,2019,Other,298,,4,FALSE,-1,,-1,,FALSE,,34,5,39,87.17948718,2,4.878,0.652,0.427,0.616,,,,,,,,,,,,,,,,,
Y2x10-7,2019,Pollen,2,,-1,FALSE,10,,7,,R21D01,,119,112,231,51.51515152,0,0,0.992,0.987,0.99,119,110,1,229,51.9650655,0,0,2,2,2,2,-0.449913987,0.449913987,0.991341991,0,0.018018018,0.008695652
Y2x11-1,2019,Pollen,2,,-1,FALSE,11,,1,,R91F11,,247,222,469,52.6652452,0,0,0.987,0.985,0.986,253,236,8,489,51.73824131,-6,6,-14,14,-20,20,0.927003894,0.927003894,1.01791719,-0.024,-0.061135371,-0.041753653
Y2x11-2,2019,Pollen,2,,-1,FALSE,11,,2,,R91F11,,191,215,406,47.04433498,0,0,0.988,0.99,0.989,,,,,,,,,,,,,,,,,
Y2x11-4,2019,Pollen,2,,-1,FALSE,11,,4,,R91F11,,177,131,308,57.46753247,4,1.282,0.978,0.959,0.97,,,,,,,,,,,,,,,,,
Y2x11-5,2019,Pollen,2,,-1,FALSE,11,,5,,R91F11,,244,256,500,48.8,1,0.2,0.977,0.981,0.979,,,,,,,,,,,,,,,,,
Y2x12-1,2019,Pollen,2,,-1,FALSE,12,,1,,R39B06,,192,212,404,47.52475248,2,0.493,0.982,0.981,0.981,190,217,1,407,46.68304668,2,2,-5,5,-3,3,0.841705792,0.841705792,1.018030224,0.010471204,-0.023310023,-0.007398274
Y2x13A-1,2019,Pollen,2,,-1,FALSE,13,A,1,,R39B06,,201,184,385,52.20779221,3,0.773,0.982,0.973,0.977,200,189,0,389,51.41388175,1,1,-5,5,-4,4,0.79391046,0.79391046,1.015441558,0.004987531,-0.026809651,-0.010335917
Y2x14-2,2019,Pollen,2,,-1,FALSE,14,,2,,R92F08,,110,97,207,53.14009662,0,0,0.969,0.967,0.968,,,,,,,,,,,,,,,,,
Y2x14-5,2019,Pollen,2,,-1,FALSE,14,,5,,R92F08,,170,205,375,45.33333333,0,0,0.989,0.986,0.987,,,,,,,,,,,,,,,,,
Y2x14-6,2019,Pollen,2,,-1,FALSE,14,,6,,R92F08,,135,165,300,45,1,0.332,0.988,0.989,0.989,,,,,,,,,,,,,,,,,
Y2x15-1,2019,Pollen,2,,-1,FALSE,15,,1,,R06C04,,69,107,176,39.20454545,2,1.124,0.938,0.94,0.94,,,,,,,,,,,,,,,,,
Y2x15-2,2019,Pollen,2,,-1,FALSE,15,,2,,R06C04,,152,129,281,54.09252669,1,0.355,0.986,0.984,0.985,,,,,,,,,,,,,,,,,
Y2x15-4,2019,Pollen,2,,-1,FALSE,15,,4,,R06C04,,159,143,302,52.64900662,0,0,0.988,0.985,0.986,,,,,,,,,,,,,,,,,
Y2x15-5,2019,Pollen,2,,-1,FALSE,15,,5,,R06C04,,174,153,327,53.21100917,2,0.608,0.979,0.981,0.98,,,,,,,,,,,,,,,,,
Y2x16-1,2019,Pollen,2,,-1,FALSE,16,,1,,R80E09,,128,172,300,42.66666667,5,1.639,0.959,0.956,0.958,,,,,,,,,,,,,,,,,
Y2x16-3,2019,Pollen,2,,-1,FALSE,16,,3,,R80E09,,207,230,437,47.36842105,1,0.228,0.984,0.986,0.985,,,,,,,,,,,,,,,,,
Y2x16-4,2019,Pollen,2,,-1,FALSE,16,,4,,R80E09,,117,117,234,50,1,0.426,0.974,0.947,0.961,,,,,,,,,,,,,,,,,
Y2x17-1,2019,Pollen,2,,-1,FALSE,17,,1,,R32B05,,197,191,388,50.77319588,0,0,0.99,0.981,0.985,,,,,,,,,,,,,,,,,
Y2x17-2,2019,Pollen,2,,-1,FALSE,17,,2,,R32B05,,219,205,424,51.6509434,3,0.703,0.982,0.977,0.98,,,,,,,,,,,,,,,,,
Y2x17-3,2019,Pollen,2,,-1,FALSE,17,,3,,R32B05,,238,247,485,49.07216495,0,0,0.982,0.983,0.983,,,,,,,,,,,,,,,,,
Y2x17-4,2019,Pollen,2,,-1,FALSE,17,,4,,R32B05,,204,226,430,47.44186047,3,0.693,0.979,0.975,0.977,,,,,,,,,,,,,,,,,
Y2x18-1,2019,Pollen,2,,-1,FALSE,18,,1,,R02D02,,139,140,279,49.82078853,0,0,0.994,0.992,0.993,,,,,,,,,,,,,,,,,
Y2x18-2,2019,Pollen,2,,-1,FALSE,18,,2,,R02D02,,196,202,398,49.24623116,0,0,0.992,0.987,0.99,,,,,,,,,,,,,,,,,
Y2x18-3,2019,Pollen,2,,-1,FALSE,18,,3,,R02D02,,245,275,520,47.11538462,1,0.192,0.966,0.928,0.946,,,,,,,,,,,,,,,,,
Y2x18-4,2019,Pollen,2,,-1,FALSE,18,,4,,R02D02,,249,242,491,50.71283096,2,0.406,0.967,0.951,0.959,,,,,,,,,,,,,,,,,
Y2x18-5,2019,Pollen,2,,-1,FALSE,18,,5,,R02D02,TRUE,235,258,493,47.6673428,0,0,0.989,0.983,0.986,,,,,,,,,,,,,,,,,
Y2x19-1,2019,Pollen,2,,-1,FALSE,19,,1,,R82A03,TRUE,98,223,321,30.52959502,2,0.619,0.982,0.979,0.98,,,,,,,,,,,,,,,,,
Y2x19-2,2019,Pollen,2,,-1,FALSE,19,,2,,R82A03,TRUE,141,354,495,28.48484848,0,0,0.986,0.973,0.977,,,,,,,,,,,,,,,,,
Y2x19-3,2019,Pollen,2,,-1,FALSE,19,,3,,R82A03,TRUE,95,203,298,31.87919463,0,0,0.98,0.992,0.988,,,,,,,,,,,,,,,,,
Y2x19-4,2019,Pollen,2,,-1,FALSE,19,,4,,R82A03,TRUE,96,154,250,38.4,4,1.575,0.953,0.972,0.965,,,,,,,,,,,,,,,,,
Y2x19-5,2019,Pollen,2,,-1,FALSE,19,,5,,R82A03,TRUE,149,298,447,33.33333333,1,0.223,0.974,0.98,0.978,,,,,,,,,,,,,,,,,
Y2x19-6,2019,Pollen,2,,-1,FALSE,19,,6,,R82A03,,96,179,275,34.90909091,1,0.362,0.982,0.985,0.984,,,,,,,,,,,,,,,,,
Y2x20-2,2019,Pollen,2,,-1,FALSE,20,,2,,R23D05,,205,223,428,47.89719626,0,0,0.979,0.991,0.985,,,,,,,,,,,,,,,,,
Y2x20-3,2019,Pollen,2,,-1,FALSE,20,,3,,R23D05,TRUE,108,115,223,48.43049327,0,0,0.989,0.987,0.988,,,,,,,,,,,,,,,,,
Y2x20-4,2019,Pollen,2,,-1,FALSE,20,,4,,R23D05,TRUE,178,204,382,46.59685864,4,1.036,0.969,0.976,0.973,,,,,,,,,,,,,,,,,
Y2x20-5_,2019,Pollen,2,,-1,FALSE,20,,5,,R23D05,TRUE,206,200,406,50.73891626,1,0.246,0.973,0.984,0.978,,,,,,,,,,,,,,,,,
Y2x20-6_,2019,Pollen,2,,-1,FALSE,20,,6,,R23D05,,207,210,417,49.64028777,0,0,0.983,0.988,0.986,,,,,,,,,,,,,,,,,
Y2x200-1,2019,Pollen,2,,-1,FALSE,200,,1,,R02A05,,220,237,457,48.14004376,2,0.436,0.986,0.984,0.985,233,246,0,479,48.64300626,-13,13,-9,9,-22,22,-0.502962499,0.502962499,0.989660127,-0.057395143,-0.037267081,-0.047008547
Y2x200-3,2019,Pollen,2,,-1,FALSE,200,,3,,R02A05,,206,211,417,49.40047962,0,0,0.994,0.985,0.989,,,,,,,,,,,,,,,,,
